,stream,stream_temp,exp_temp,mass,resp,Exp_Temp_K,log_resp,mass_g,x1,x2,log_mass_resp,lnmass,mass_resp
17,11,5.6,20,1.857023741,0.044811000000000004,293.15,-3.105301633985872,0.0018570237409999998,0.340492102517769,39.58561183871582,-3.569532934151618,0.6189750668876617,0.028169007389571274
18,11,5.6,20,16.98670639,0.36570368799999997,293.15,-1.0059318691087162,0.01698670639,0.340492102517769,39.58561183871582,-3.130255164929103,2.832431061093849,0.04370664342720748
19,11,5.6,20,19.73096028,0.563654907,293.15,-0.5733130817723728,0.01973096028,0.340492102517769,39.58561183871582,-2.809954824204443,2.982188989909427,0.06020771226223704
20,11,5.6,20,21.20034991,0.556025398,293.15,-0.5869413059187325,0.02120034991,0.340492102517769,39.58561183871582,-2.87745457096656,3.054017686730437,0.056277831898063686
21,11,5.6,20,25.16687905,0.620487645,293.15,-0.477249585897514,0.02516687905,0.340492102517769,39.58561183871582,-2.896396190865595,3.225528806624108,0.055221870974450186
22,11,5.6,20,34.41653866,0.090876,293.15,-2.398259339062451,0.03441653866,0.340492102517769,39.58561183871582,-5.052162256945513,3.5385372238440818,0.006395489792657846
23,11,5.6,25,4.924184379,0.350165875,298.15,-1.0493483081959243,0.004924184379,1.0043460659374541,38.92175787529614,-2.244967297634379,1.5941586525846063,0.10593100451134246
24,11,5.6,25,5.917513466,0.308105856,298.15,-1.177311866744173,0.005917513466,1.0043460659374541,38.92175787529614,-2.5107491202640966,1.7779163380265643,0.08120738235345867
25,11,5.6,25,7.217395559,0.333696,298.15,-1.0975248801111552,0.007217395559,1.0043460659374541,38.92175787529614,-2.57989550155657,1.9764941619272198,0.07578192270205594
26,11,5.6,25,10.22363063,0.476800344,298.15,-0.7406574417547472,0.010223630630000001,1.0043460659374541,38.92175787529614,-2.484183768687674,2.3247017692439025,0.08339359520348649
27,11,5.6,25,10.707241900000001,0.37502563,298.15,-0.9807609086805866,0.010707241900000001,1.0043460659374541,38.92175787529614,-2.758951152893553,2.370920325617289,0.06335818657293327
28,11,5.6,25,11.71668271,0.554516,298.15,-0.5896596177838418,0.01171668271,1.0043460659374541,38.92175787529614,-2.435419891930465,2.4610136988621645,0.08756097318201032
29,11,5.6,25,12.78346646,0.583726295,298.15,-0.5383230789606077,0.01278346646,1.0043460659374541,38.92175787529614,-2.4494375688394308,2.5481526531717638,0.08634213435250798
30,11,5.6,25,15.70946915,0.652409649,298.15,-0.4270826183385181,0.01570946915,1.0043460659374541,38.92175787529614,-2.492780364176543,2.7542636611173665,0.08267976684206951
